Response_ID,Trial,Rating
R_30IUK9hDTOsY5tx,Aff P 0 A_1,0
R_30IUK9hDTOsY5tx,Neg M P E_1,0
R_5axrPpJMXkt9hTP,Neg M M E_1,0
R_30IUK9hDTOsY5tx,Neg C P C_1,0
R_1gCuL1qBwzqvElW,Neg P P E_1,0
R_3oLchgwvScBiVpi,Neg P P E_1,0
R_5czmZ8vGPoA6dM3,Neg C C D_1,0
R_3Qmvs3v6PPyMX91,Neg M C B_1,0
R_6aqtcwc3u4qdRsZ,Neg M M C_1,0
R_3Qmvs3v6PPyMX91,Aff M 0 A_1,0
R_6aqtcwc3u4qdRsZ,Neg M C C_1,0
R_6aqtcwc3u4qdRsZ,Neg P M B_1,0
R_6aqtcwc3u4qdRsZ,Neg C M E_1,0
R_3oLchgwvScBiVpi,Neg C P A_1,0
R_6aqtcwc3u4qdRsZ,Aff M 0 B_1,0
R_5czmZ8vGPoA6dM3,Neg P P C_1,0
R_3Qmvs3v6PPyMX91,Aff C 0 E_1,0
R_5czmZ8vGPoA6dM3,Neg C P D_1,0
R_5czmZ8vGPoA6dM3,Aff P 0 B_1,0
R_5czmZ8vGPoA6dM3,Neg P C C_1,0
R_5czmZ8vGPoA6dM3,Neg M P A_1,0
R_6aqtcwc3u4qdRsZ,Aff C 0 A_1,0
R_7TTNLQH7ZDkpLR7,Aff M 0 D_1,0
R_7mk2klwTH8zpsHc,Aff C 0 D_1,0
R_5VytsnJxPXI1zCV,Neg P P B_1,0
R_5lEzPyCOBazHoJ5,Neg C M B_1,0
R_5lEzPyCOBazHoJ5,Neg P M D_1,0
R_3hG4ZtcgRw8AAY8,Aff P 0 D_1,0
R_3ctt3hzfWybTMUr,Neg C M C_1,0
R_5EPUYm5e69X4lBH,Neg C C D_1,0
R_6NMBagXFrvIv8yd,Neg C C D_1,0
R_1gCuL1qBwzqvElW,Aff P 0 D_1,0
R_13U1v0jN39ULXA4,Neg P P D_1,0
R_13U1v0jN39ULXA4,Neg C P E_1,0
R_13U1v0jN39ULXA4,Neg P C D_1,0
R_13U1v0jN39ULXA4,Aff P M A_1,0
R_13U1v0jN39ULXA4,Aff P 0 C_1,0
R_13U1v0jN39ULXA4,Neg M P B_1,0
R_13U1v0jN39ULXA4,Neg C C E_1,0
R_3JF1brjIaenxVpy,Neg P M B_1,0
R_6NMBagXFrvIv8yd,Neg M P A_1,0
R_5lEzPyCOBazHoJ5,Aff C 0 C_1,0
R_5lEzPyCOBazHoJ5,Aff M 0 D_1,0
R_31snMagWBHwOM56,Neg P P C_1,0
R_5ONYdh2T9QNmv1b,Neg C 0 E_1,0
R_3CVMogcYjaFKPbC,Neg M P E_1,0
R_5EPUYm5e69X4lBH,Neg C P D_1,0
R_1LwcHFrLJSQNFso,Aff M 0 B_1,0
R_1LwcHFrLJSQNFso,Neg C M E_1,0
R_5lEzPyCOBazHoJ5,Neg M C E_1,0
R_5EPUYm5e69X4lBH,Aff P 0 B_1,0
R_1LwcHFrLJSQNFso,Neg P M B_1,0
R_1LwcHFrLJSQNFso,Neg M C C_1,0
R_5EPUYm5e69X4lBH,Neg M P A_1,0
R_1LwcHFrLJSQNFso,Neg M M C_1,0
R_1gCuL1qBwzqvElW,Neg C C A_1,0
R_5lEzPyCOBazHoJ5,Neg M M E_1,0
R_5EPUYm5e69X4lBH,Neg P C C_1,0
R_3JF1brjIaenxVpy,Neg C M E_1,0
R_6NMBagXFrvIv8yd,Neg P C C_1,0
R_3JF1brjIaenxVpy,Aff M 0 B_1,0
R_6NMBagXFrvIv8yd,Neg P P C_1,0
R_6YlQI7W3Gx3lxDP,Neg P C D_1,0
R_7TTNLQH7ZDkpLR7,Neg M M E_1,0
R_6YlQI7W3Gx3lxDP,Neg C P E_1,0
R_6YlQI7W3Gx3lxDP,Neg P P D_1,0
R_3Y4mvwwnvfATsxv,Neg M M E_1,0
R_5O059sjEa1dcRHB,Neg M P A_1,0
R_5VytsnJxPXI1zCV,Neg P C B_1,0
R_3Y4mvwwnvfATsxv,Neg M C E_1,0
R_3Y4mvwwnvfATsxv,Aff C 0 C_1,0
R_3Y4mvwwnvfATsxv,Neg C M B_1,0
R_3Y4mvwwnvfATsxv,Neg P M D_1,0
R_5VytsnJxPXI1zCV,Neg C P C_1,0
R_1gCuL1qBwzqvElW,Neg M P C_1,0
R_3Y4mvwwnvfATsxv,Aff M 0 D_1,0
R_5O059sjEa1dcRHB,Neg P C C_1,0
R_5O059sjEa1dcRHB,Aff P 0 B_1,0
R_6NMBagXFrvIv8yd,Neg C P D_1,0
R_3rX6fgRc9uJ1ubD,Aff M 0 A_1,0
R_3rX6fgRc9uJ1ubD,Neg M M B_1,0
R_3rX6fgRc9uJ1ubD,Aff C 0 E_1,0
R_3rX6fgRc9uJ1ubD,Neg P M A_1,0
R_3rX6fgRc9uJ1ubD,Neg M C B_1,0
R_31oiLyHXqTW1xBy,Neg C C C_1,0
R_3rX6fgRc9uJ1ubD,Neg C M C_1,0
R_11HdkN4EXCkfT2Q,Aff M 0 A_1,0
R_6YlQI7W3Gx3lxDP,Neg M P B_1,0
R_3JF1brjIaenxVpy,Aff C 0 A_1,0
R_11HdkN4EXCkfT2Q,Neg M M B_1,0
R_5O059sjEa1dcRHB,Neg P P C_1,0
R_1gCuL1qBwzqvElW,Neg P C E_1,0
R_11HdkN4EXCkfT2Q,Aff C 0 E_1,0
R_6NMBagXFrvIv8yd,Aff P 0 B_1,0
R_6CDK4mdRHq4drdk,Aff P 0 A_1,0
R_6CDK4mdRHq4drdk,Neg P P B_1,0
R_18nCmMqHaAWFm9P,Aff C 0 B_1,0
R_3kTBQ46yiuuGR67,Aff C 0 B_1,0
R_5PhV5epn0M9DIwc,Aff M 0 D_1,0
R_3CAT6bhHT8HIJPO,Neg C C C_1,0
R_3OVXSiIemlX2yjm,Neg P C B_1,0
R_5PhV5epn0M9DIwc,Neg M M E_1,0
R_7dtd5EhNYupiil5,Neg P M E_1,0
R_7dtd5EhNYupiil5,Neg C M D_1,0
R_3CAT6bhHT8HIJPO,Neg P C B_1,0
R_7dtd5EhNYupiil5,Aff M 0 E_1,0
R_3f1l4NfLlBu08CG,Neg P C D_1,0
R_3f1l4NfLlBu08CG,Aff P 0 C_1,0
R_3OVXSiIemlX2yjm,Neg C P C_1,0
R_3lf5dTSfnmqNafL,Neg M M C_1,0
R_7EjiDQBzYBXDo8E,Neg C M C_1,0
R_3NQ2GHvJtHMXkUF,Aff C 0 B_1,0
R_7dtd5EhNYupiil5,Aff C 0 D_1,0
R_3NQ2GHvJtHMXkUF,Aff M 0 C_1,0
R_5PhV5epn0M9DIwc,Aff C 0 C_1,0
R_3CAT6bhHT8HIJPO,Neg C P C_1,0
R_6rMjqHBNIrXlsy5,Neg M P A_1,0
R_6rMjqHBNIrXlsy5,Neg P P C_1,0
R_3i3hKISjtF87sH6,Neg C M B_1,0
R_1zKuxyhwr1VOo2l,Neg M P E_1,0
R_1zKuxyhwr1VOo2l,Aff P 0 A_1,0
R_1zKuxyhwr1VOo2l,Neg P P B_1,0
R_3OVXSiIemlX2yjm,Neg C C C_1,0
R_3i3hKISjtF87sH6,Neg M C E_1,0
R_1zKuxyhwr1VOo2l,Neg P C B_1,0
R_5OV0onjir7Mo43g,Aff P 0 C_1,0
R_3CAT6bhHT8HIJPO,Neg M P E_1,0
R_3CAT6bhHT8HIJPO,Aff P 0 A_1,0
R_5PhV5epn0M9DIwc,Neg P M D_1,0
R_3CAT6bhHT8HIJPO,Neg P P B_1,0
R_1zKuxyhwr1VOo2l,Neg C P C_1,0
R_6rMjqHBNIrXlsy5,Neg C C D_1,0
R_3NQ2GHvJtHMXkUF,Neg M M D_1,0
R_3NQ2GHvJtHMXkUF,Neg M C D_1,0
R_3dXUIDloIabrurK,Neg P M D_1,0
R_3uwhdKG8tIBIrRo,Neg C C B_1,0
R_3uwhdKG8tIBIrRo,Aff P 0 E_1,0
R_3uwhdKG8tIBIrRo,Neg M P D_1,0
R_1K0VeADI2lART6W,Neg C P D_1,0
R_3OVXSiIemlX2yjm,Neg M P E_1,0
R_1K0VeADI2lART6W,Neg P P C_1,0
R_1K0VeADI2lART6W,Neg P C C_1,0
R_3lf5dTSfnmqNafL,Neg C M E_1,0
R_1K0VeADI2lART6W,Neg C C D_1,0
R_3uwhdKG8tIBIrRo,Neg C P B_1,0
R_3uwhdKG8tIBIrRo,Neg P C A_1,0
R_3uwhdKG8tIBIrRo,Neg P P A_1,0
R_6e1SQXEIZZRPV73,Neg M P E_1,0
R_1K0VeADI2lART6W,Neg M P A_1,0
R_3lf5dTSfnmqNafL,Neg M C C_1,0
R_1qL5I41NcJEZMJu,Neg M P E_1,0
R_1qL5I41NcJEZMJu,Neg P P B_1,0
R_3OVXSiIemlX2yjm,Neg P P B_1,0
R_7EjiDQBzYBXDo8E,Neg P M A_1,0
R_7EjiDQBzYBXDo8E,Aff C 0 E_1,0
R_7EjiDQBzYBXDo8E,Neg M M B_1,0
R_3lf5dTSfnmqNafL,Neg P M B_1,0
R_7EjiDQBzYBXDo8E,Aff M 0 A_1,0
R_3OVXSiIemlX2yjm,Aff P 0 A_1,0
R_3dXUIDloIabrurK,Neg M M E_1,0
R_1qL5I41NcJEZMJu,Neg P C B_1,0
R_3dXUIDloIabrurK,Aff M 0 D_1,0
R_3dXUIDloIabrurK,Neg M C E_1,0
R_1qL5I41NcJEZMJu,Neg C P C_1,0
R_3dXUIDloIabrurK,Aff C 0 C_1,0
R_3dXUIDloIabrurK,Neg C M B_1,0
R_5C17EGJ9CW8wNj9,Neg M P E_1,0
R_6e1SQXEIZZRPV73,Aff P 0 A_1,0
R_5OV0onjir7Mo43g,Neg M P B_1,0
R_3ezzStaozOJ6h3d,Neg C M E_1,0
R_6VO8Xjk8VnSLFaK,Neg P M B_1,0
R_6VO8Xjk8VnSLFaK,Neg M C C_1,0
R_6VO8Xjk8VnSLFaK,Neg M M C_1,0
R_5K1M97efnxV0CbV,Neg P P B_1,0
R_3zcHpdlGXlW2zBP,Neg C C A_1,0
R_3zcHpdlGXlW2zBP,Aff P 0 D_1,0
R_6VO8Xjk8VnSLFaK,Neg C M E_1,0
R_6CgacyNbKHEfnMs,Aff C 0 A_1,0
R_6CgacyNbKHEfnMs,Aff M 0 B_1,0
R_6CgacyNbKHEfnMs,Neg C M E_1,0
R_6CgacyNbKHEfnMs,Neg P M B_1,0
R_1y2wcUTjxakOjkZ,Aff C 0 B_1,0
R_6CgacyNbKHEfnMs,Neg M C C_1,0
R_70OpifyfnGiAm9W,Neg M P E_1,0
R_5QLwV3LCdYGqvTn,Neg C M A_1,0
R_5QLwV3LCdYGqvTn,Aff C P B_1,0
R_6VO8Xjk8VnSLFaK,Aff M 0 B_1,0
R_3fIVh8XDIWYM5lT,Aff C 0 A_1,0
R_3CGWmbxfeukG3cV,Neg M M B_1,0
R_3CGWmbxfeukG3cV,Aff M 0 A_1,0
R_1IQq1JhWIa643At,Neg M M A_1,0
R_5QLwV3LCdYGqvTn,Aff C 0 B_1,0
R_1IQq1JhWIa643At,Neg P M E_1,0
R_5K1M97efnxV0CbV,Neg P C B_1,0
R_6VO8Xjk8VnSLFaK,Aff C 0 A_1,0
R_3CGWmbxfeukG3cV,Neg M C B_1,0
R_5QLwV3LCdYGqvTn,Neg M M D_1,0
R_7nZnGzOgeFw0CtB,Neg M M E_1,0
R_3fIVh8XDIWYM5lT,Neg M M C_1,0
R_3fIVh8XDIWYM5lT,Neg M C C_1,0
R_3fIVh8XDIWYM5lT,Neg P M B_1,0
R_3fIVh8XDIWYM5lT,Neg C M E_1,0
R_5QLwV3LCdYGqvTn,Aff M 0 C_1,0
R_7nZnGzOgeFw0CtB,Aff C 0 C_1,0
R_5G9exb3Xu9R8b3Q,Neg P M E_1,0
R_3zcHpdlGXlW2zBP,Neg P C E_1,0
R_1JFBkdiptQFvrpQ,Aff P 0 D_1,0
R_1JFBkdiptQFvrpQ,Neg M P C_1,0
R_1JFBkdiptQFvrpQ,Neg P P E_1,0
R_1JFBkdiptQFvrpQ,Neg C P A_1,0
R_7ReIZCnFGeVCaeN,Neg C P A_1,0
R_7ReIZCnFGeVCaeN,Neg P P E_1,0
R_1JFBkdiptQFvrpQ,Neg C C A_1,0
R_7ReIZCnFGeVCaeN,Neg M P C_1,0
R_7nZnGzOgeFw0CtB,Neg M C E_1,0
R_7ReIZCnFGeVCaeN,Neg P C E_1,0
R_3CGWmbxfeukG3cV,Neg C M C_1,0
R_3ezzStaozOJ6h3d,Aff M 0 B_1,0
R_5OV0onjir7Mo43g,Neg C C E_1,0
R_70OpifyfnGiAm9W,Neg P C B_1,0
R_7nZnGzOgeFw0CtB,Aff M 0 D_1,0
R_6CgacyNbKHEfnMs,Neg M M C_1,0
R_3ezzStaozOJ6h3d,Aff C 0 A_1,0
R_19nLdxY1cAfeuyF,Neg C M D_1,0
R_3zcHpdlGXlW2zBP,Neg M P C_1,0
R_3zcHpdlGXlW2zBP,Neg P P E_1,0
R_5G9exb3Xu9R8b3Q,Neg C M D_1,0
R_5G9exb3Xu9R8b3Q,Aff M 0 E_1,0
R_5G9exb3Xu9R8b3Q,Aff C 0 D_1,0
R_3zcHpdlGXlW2zBP,Neg C P A_1,0
R_19nLdxY1cAfeuyF,Neg P M E_1,0
R_1y2wcUTjxakOjkZ,Aff M 0 C_1,0
R_1y2wcUTjxakOjkZ,Neg P M C_1,0
R_19nLdxY1cAfeuyF,Aff C 0 D_1,0
R_5K1M97efnxV0CbV,Aff P 0 A_1,0
R_5K1M97efnxV0CbV,Neg M P E_1,0
R_1y2wcUTjxakOjkZ,Neg M C D_1,0
R_19nLdxY1cAfeuyF,Aff M 0 E_1,0
R_1y2wcUTjxakOjkZ,Neg M M D_1,0
R_3lf5dTSfnmqNafL,Aff M 0 B_1,0
R_5axrPpJMXkt9hTP,Aff M 0 D_1,0
R_6xKkpz8tYsC83la,Aff P 0 C_1,0
R_7PUCM9MmyZHhY75,Neg P P D_1,0
R_7tWcmzMTSe1R8QN,Aff P 0 C_1,0
R_3Cv6y0g2RdvS3BE,Neg P C A_1,0
R_7Mkt64r8aA2XsfT,Neg C M D_1,0
R_7Cv1xirFrw9xo1H,Neg P C B_1,0
R_7Cv1xirFrw9xo1H,Aff P 0 A_1,0
R_3RAzdrQCirClVwl,Neg M M E_1,0
R_5bTZvSuf75JXmRQ,Neg P C D_1,0
R_7Mkt64r8aA2XsfT,Neg M C A_1,0
R_5bTZvSuf75JXmRQ,Neg C P E_1,0
R_18lCDnBD2Q8g0JH,Neg P C C_1,0
R_7Mkt64r8aA2XsfT,Neg P M E_1,0
R_5OV0onjir7Mo43g,Neg C P E_1,0
R_1GDh6PlgIPtCYG1,Neg P C E_1,0
R_7Cv1xirFrw9xo1H,Neg M P E_1,0
R_7TFeVcQtoC7RUUi,Neg M P E_1,0
R_7TFeVcQtoC7RUUi,Aff P 0 A_1,0
R_1ZNvmbi2KXXhWi5,Neg P C A_1,0
R_7DlZoZ7yQ2xPRXX,Neg P M C_1,0
R_7TFeVcQtoC7RUUi,Neg P P B_1,0
R_3Cv6y0g2RdvS3BE,Neg M P D_1,0
R_3mDlf5r9llXNBEj,Neg P M E_1,0
R_7Cv1xirFrw9xo1H,Neg C C C_1,0
R_7Mkt64r8aA2XsfT,Aff M 0 E_1,0
R_7TFeVcQtoC7RUUi,Neg P C B_1,0
R_7Mkt64r8aA2XsfT,Aff C 0 D_1,0
R_3Cv6y0g2RdvS3BE,Neg P P A_1,0
R_7Cv1xirFrw9xo1H,Neg C P C_1,0
R_7DlZoZ7yQ2xPRXX,Aff M 0 C_1,0
R_7DlZoZ7yQ2xPRXX,Neg M C D_1,0
R_7DlZoZ7yQ2xPRXX,Aff C 0 B_1,0
R_6r0bzQjvYCMIqP1,Aff C 0 B_1,0
R_7Cv1xirFrw9xo1H,Neg P P B_1,0
R_7PUCM9MmyZHhY75,Neg C C E_1,0
R_18lCDnBD2Q8g0JH,Neg P P C_1,0
R_6r0bzQjvYCMIqP1,Aff M 0 C_1,0
R_6r0bzQjvYCMIqP1,Neg P M C_1,0
R_6r0bzQjvYCMIqP1,Neg C M A_1,0
R_7PUCM9MmyZHhY75,Neg M P B_1,0
R_6r0bzQjvYCMIqP1,Neg M C D_1,0
R_6xKkpz8tYsC83la,Neg C C E_1,0
R_7PUCM9MmyZHhY75,Aff P 0 C_1,0
R_6xKkpz8tYsC83la,Neg M P B_1,0
R_3lf5dTSfnmqNafL,Aff C 0 A_1,0
R_1ZNvmbi2KXXhWi5,Neg P P A_1,0
R_6xKkpz8tYsC83la,Neg P C D_1,0
R_7PUCM9MmyZHhY75,Neg P C D_1,0
R_6xKkpz8tYsC83la,Neg C P E_1,0
R_6xKkpz8tYsC83la,Neg P P D_1,0
R_7tWcmzMTSe1R8QN,Neg M P B_1,0
R_7PUCM9MmyZHhY75,Neg C P E_1,0
R_1ZNvmbi2KXXhWi5,Neg M P D_1,0
R_3Cv6y0g2RdvS3BE,Neg C P B_1,0
R_1zOp0Hv6QReoSI2,Neg C C D_1,0
R_331T1UVaYLISss5,Neg P C D_1,0
R_6FA35tdEaqCUHSw,Neg P C C_1,0
R_1hbQZFgaFSH9nif,Neg M C C_1,0
R_331T1UVaYLISss5,Aff P 0 C_1,0
R_18lCDnBD2Q8g0JH,Neg M P A_1,0
R_6FA35tdEaqCUHSw,Aff P 0 B_1,0
R_3RAzdrQCirClVwl,Neg M C E_1,0
R_7Ol9a5HsIogb4X8,Aff M 0 A_1,0
R_7Ol9a5HsIogb4X8,Neg M M B_1,0
R_7Ol9a5HsIogb4X8,Aff C 0 E_1,0
R_1hbQZFgaFSH9nif,Neg M M C_1,0
R_1ZNvmbi2KXXhWi5,Neg C C B_1,0
R_1JRvBxmjRGt0L1r,Neg C P A_1,0
R_6CDK4mdRHq4drdk,Neg P C B_1,0
R_7Ol9a5HsIogb4X8,Neg P M A_1,0
R_7dhToTPgJB0GO8Q,Aff C 0 C_1,0
R_3kTBQ46yiuuGR67,Neg M M D_1,0
R_6FA35tdEaqCUHSw,Neg C P D_1,0
R_7dhToTPgJB0GO8Q,Neg M C E_1,0
R_3kTBQ46yiuuGR67,Aff M 0 C_1,0
R_7dhToTPgJB0GO8Q,Aff M 0 D_1,0
R_7dhToTPgJB0GO8Q,Neg M M E_1,0
R_6FA35tdEaqCUHSw,Neg P P C_1,0
R_6CDK4mdRHq4drdk,Neg C P C_1,0
R_1JRvBxmjRGt0L1r,Neg P P E_1,0
R_1ZNvmbi2KXXhWi5,Aff P 0 E_1,0
R_7DlZoZ7yQ2xPRXX,Neg M M D_1,0
R_1hbQZFgaFSH9nif,Aff C 0 A_1,0
R_3Cv6y0g2RdvS3BE,Neg C C B_1,0
R_3Cv6y0g2RdvS3BE,Aff P 0 E_1,0
R_6FA35tdEaqCUHSw,Neg M P A_1,0
R_5OV0onjir7Mo43g,Neg P C D_1,0
R_1zOp0Hv6QReoSI2,Neg C P D_1,0
R_1zOp0Hv6QReoSI2,Neg P C C_1,0
R_1hbQZFgaFSH9nif,Aff M 0 B_1,0
R_1zOp0Hv6QReoSI2,Neg P P C_1,0
R_1zOp0Hv6QReoSI2,Aff P 0 B_1,0
R_1hbQZFgaFSH9nif,Neg C M E_1,0
R_1hbQZFgaFSH9nif,Neg P M B_1,0
R_331T1UVaYLISss5,Neg P P D_1,0
R_1zOp0Hv6QReoSI2,Neg M P A_1,0
R_331T1UVaYLISss5,Neg C P E_1,0
R_3mDlf5r9llXNBEj,Neg M C A_1,0
R_3RAzdrQCirClVwl,Aff M 0 D_1,0
